sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000204,yelp,train,Yummy food and fair prices for the Montecito area! Stopped by after a hike and enjoyed a glass of wine and veggie salad. Good service. Great ambiance.,"['FOOD#QUALITY', 'FOOD#PRICES', 'DRINKS#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['Food', 'Price', 'Food', 'Food', 'Service', 'Ambience']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['food', 'prices', 'wine', 'veggie salad', 'service', 'ambiance']","[False, False, False, False, False, False]",6,False,False,,label
synthetic_000205,yelp,train,"I have been in this store twice.  It is clean, uncluttered and seems to have a wide variety of products. The clerks and service people need to work on smiling. They seem a little grim and preoccupied. Also items I was shopping for we're not clearly priced and the deli only had 2 sizes of containers. I think there is great potential but things need to come together.","['RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES', 'RESTAURANT#MISCELLANEOUS', 'SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS']","['General', 'Service', 'Price', 'General', 'Service', 'Food']","['neutral', 'negative', 'negative', 'positive', 'negative', 'negative']","['store', None, 'prices', 'products', 'clerks and service people', 'deli']","[False, True, False, False, False, False]",6,True,True,,label
synthetic_000206,yelp,train,"We were visiting from LA and found Crazy Sushi on Yelp. Probably the best presentation of Sushi I have seen. We ordered sashimi, a peacock roll and unagi...delicious!","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['presentation of Sushi', 'sashimi', 'peacock roll', 'unagi']","[False, False, False, False]",4,False,False,,label
synthetic_000207,yelp,train,"Not sure why the reviews are so high for this place.. Great live band, ok food and bad service. Only a few other tables taken but waited 10+ minutes to order drinks. The fish tacos were tasty; pan-seared scallops were over-seasoned and disappointing.","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#QUALITY']","['Ambience', 'Food', 'Service', 'Food', 'Food', 'Food']","['positive', 'neutral', 'negative', 'positive', 'negative', 'negative']","['live band', 'food', None, 'fish tacos', 'pan-seared scallops', 'drinks']","[False, False, True, False, False, False]",6,True,True,,label
synthetic_000208,yelp,train,We had a great meal after a day at the beach. The chicken tacos were great and my husband and so loved crab legs and oysters.,"['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['meal', 'chicken tacos', 'crab legs', 'oysters']","[False, False, False, False]",4,False,False,,label
synthetic_000209,yelp,train,Perfect place to take visitors. The plates are small and pricey but flavorful. Drinks are pretty much $10 across the board. The live music/atmosphere make the outing worth the cost. Make reservations if possible! Fun Fact: My husband and I met Bill Murray and Jon Favreau here.,"['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#PRICES', 'DRINKS#PRICES', 'AMBIENCE#GENERAL']","['General', 'Food', 'Price', 'Price', 'Ambience']","['positive', 'positive', 'negative', 'neutral', 'positive']","['place', 'plates', 'plates', 'drinks', 'live music/atmosphere']","[False, False, False, False, False]",5,False,True,,label
synthetic_000210,yelp,train,Just ate there and the meatloaf dinner. Absolutely f'n horrible. Diarrhea in 5 minutes. Worst dinner I've ever had. No stars.,['FOOD#QUALITY'],['Food'],['negative'],['meatloaf dinner'],[False],1,False,False,,label
synthetic_000211,yelp,train,"Came here once with friends and enjoyed the coconut margarita, the creamiest tableside  guacamole made to my liking served with yummy fresh and warm thin tortilla chips and free churros!! I ordered a salad but the chicken was dry and the dressing (requested on the side) didn't please me. I even asked for another dressing but still didn't quite hit the spot. I'd definitely come back for the margaritas, guac/chips and churros though!","['DRINKS#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive', 'negative', 'negative']","['coconut margarita', 'tableside guacamole', 'tortilla chips', 'churros', 'chicken', 'dressing']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000212,yelp,train,"Fried rice looks like brown rice about 2 1/4 in chunks of egg. No vegtibles to be recognized . Like they had a water gun of soy sauce and was randomly shooting the rice,  while they were drying it out.. I gave it 2 stars, because I am generous like that.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS']","['Food', 'Food', 'Food', 'Food']","['negative', 'negative', 'negative', 'negative']","['fried rice', 'egg', 'vegetables', 'soy sauce']","[False, False, False, False]",4,False,False,,label
synthetic_000213,yelp,train,"Wasn't impressed, yes it was a Sat night, yes the NHL playoffs were across the street so I expected a wait.  Only waited about 15 min for a table....then came the real wait and I couldn't say it was the waitress' fault she was attentive and sweet but she had nothing to give us, drinks weren't coming out fast enough food was ready.  Disappointed in the prices too, 2 dinners and app $68 no sodas no liquors....just another chain","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'DRINKS#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Service', 'Service', 'Food', 'Food', 'Price']","['neutral', 'positive', 'negative', 'negative', 'negative']","['wait', 'waitress', 'drinks', 'food', 'prices']","[False, False, False, False, False]",5,False,True,,label
synthetic_000214,yelp,train,Lovely neighborhood gem but worth a drive if you're not local. Nice decor. Clean. Comfortable. Excellent menu and food. Binty is best server ever!  Binty left. Hmmmmm. 10-2014,"['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['General', 'Ambience', 'Ambience', 'Ambience', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['neighborhood gem', 'decor', None, None, 'menu', 'food', 'Binty']","[False, False, True, True, False, False, False]",7,True,False,,label
synthetic_000215,yelp,train,"Better than Hooters for both food and scenery.  The servers here are certainly friendlier.  The food is okay, basically pub food.  The menu is small, but who comes to a restaurant like this looking for an expansive menu?  We've been in a couple of times for lunch.  They usually are seating immediately.  The biggest downside is the parking lot.  Some of those potholes could swallow a car.","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'SERVICE#GENERAL', 'LOCATION#GENERAL']","['Food', 'Ambience', 'Service', 'Food', 'Food', 'Service', 'General']","['positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'negative']","['food', 'scenery', 'servers', 'food', 'menu', None, 'parking lot']","[False, False, False, False, False, True, False]",7,True,True,,label
synthetic_000216,yelp,train,"What a cool place.  Great locally roasted coffee, fresh and delicious baked goods, cat products made by local artisans, and, CATS!  Where else can you have a coffee and snack with a friendly kitten sitting on your lap?  Fall in love with one of the felines?  The cats are all from the SPCA, have their shots and are fully adoptable!","['RESTAURANT#GENERAL', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['General', 'Food', 'Food']","['positive', 'positive', 'positive']","['place', 'coffee', 'baked goods']","[False, False, False]",3,False,False,,label
synthetic_000217,yelp,train,"although i live a stones throw away and love the concept, i can no longer support this establishment. the food is just too inconsistent and despite the reasonable prices, subpar quality. i guess its still better than Goldies but Sylvan Park deserves better.","['FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Price']","['negative', 'positive']","['food', 'prices']","[False, False]",2,False,True,,label
synthetic_000218,yelp,train,"Pool tables, darts, and karaoke which warrant a 5 star review. Some of the WORST bartenders I've ever experienced. I figure a 3 star review splits the difference. If you are ok with a great bar with slow, rude service and weak drinks once you complain, you'll be ok.","['RESTAURANT#MISCELLANEOUS', 'SERVICE#GENERAL', 'SERVICE#GENERAL', 'DRINKS#QUALITY']","['General', 'Service', 'Service', 'Food']","['positive', 'negative', 'negative', 'negative']","['Pool tables, darts, and karaoke', 'bartenders', None, 'drinks']","[False, False, True, False]",4,True,True,,label
synthetic_000219,yelp,train,First of all i wasn't greeted . Then we was serve on dirty trays that was wiped with dirty rags . Also the restroom was disgusting as well as table and chairs we sat on. Sorry but will not be coming back and definitely spreading the word of this place.,"['SERVICE#GENERAL', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['Service', 'Service', 'Ambience', 'Ambience']","['negative', 'negative', 'negative', 'negative']","[None, 'trays', 'restroom', 'table and chairs']","[True, False, False, False]",4,True,False,,label
synthetic_000220,yelp,train,Not worth the 300+ a night they were charging.  When up the street to the Kempton Hotel for same price and stayed in luxury.,"['RESTAURANT#PRICES', 'RESTAURANT#GENERAL']","['Price', 'General']","['negative', 'negative']","[None, None]","[True, True]",2,True,False,,label
synthetic_000221,yelp,train,Comfort food and the right ambiance. I'm a sucker for cool restaurant setups and the look of this place is lovely. Try the grilled cheese and tomato soup on a chilly or foggy afternoon. Great lunch spot especially with friends or coworkers. The price is a tad steep for the simplicity of the food but not too bad once in awhile.,"['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#PRICES', 'RESTAURANT#GENERAL']","['Ambience', 'General', 'Food', 'Price', 'General']","['positive', 'positive', 'positive', 'negative', 'positive']","['ambiance', 'restaurant setups', 'grilled cheese and tomato soup', 'the price', 'lunch spot']","[False, False, False, False, False]",5,False,True,,label
synthetic_000222,yelp,train,"Didn't make it to the main venue, but had lunch at the Den while in town for a conference at the convention center. Good food, huge selection of beer, and the most awesome bartender in NOLA!","['FOOD#QUALITY', 'DRINKS#STYLE_OPTIONS', 'SERVICE#GENERAL']","['Food', 'Food', 'Service']","['positive', 'positive', 'positive']","['food', 'beer', 'bartender']","[False, False, False]",3,False,False,,label
synthetic_000223,yelp,train,Man. This place is nice. The bartender was awesome. Try the burger. It's fresh with all local ingredients. The plates of food I saw come out looked amazing as well.   The beer is cold. The drinks are mixed perfectly.  This is not a chain restaurant but a dedicated local place with good employees.,"['RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#QUALITY', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['General', 'Service', 'Food', 'Food', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['place', 'bartender', 'burger', 'plates of food', 'beer', 'drinks', 'employees']","[False, False, False, False, False, False, False]",7,False,False,,label
synthetic_000224,yelp,train,"The food was fresh but I don't like the idea of creating your own dish, there are too many sauces to figure out if you're making your dish too salty or sweet.","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['Food', 'Food']","['positive', 'negative']","['food', None]","[False, True]",2,True,True,,label
synthetic_000225,yelp,train,"Good but maybe a little over hyped. I got the Brussel sprouts and the shrimp and grits. The sauce on the sprouts is overwhelming. It was like eating spoonfuls of bbq sauce. Too sweet and too spicy. And the shrimp and grits was better, but also saucy. A little goes a long way.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['Food', 'Food', 'Food', 'General']","['negative', 'positive', 'negative', 'neutral']","['Brussel sprouts', 'shrimp and grits', 'sauce on the sprouts', None]","[False, False, False, True]",4,True,True,,label
